Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
Allay,org.allaymc.api.item.enchantment,EnchantmentType,createInstance,0,1,1,20,0,,
Allay,org.allaymc.api.item.enchantment,EnchantmentType,checkIncompatible,3,1,1,22,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentAquaAffinityType,EnchantmentAquaAffinityType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBaneOfArthropodsType,EnchantmentBaneOfArthropodsType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBaneOfArthropodsType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBindingType,EnchantmentBindingType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBlastProtectionType,EnchantmentBlastProtectionType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBlastProtectionType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBreachType,EnchantmentBreachType,3,1,0,16,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentBreachType,checkIncompatible,3,1,1,20,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentChannelingType,EnchantmentChannelingType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentChannelingType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentDensityType,EnchantmentDensityType,3,1,0,16,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentDensityType,checkIncompatible,3,1,1,20,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentDepthStriderType,EnchantmentDepthStriderType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentDepthStriderType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentEfficiencyType,EnchantmentEfficiencyType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFeatherFallingType,EnchantmentFeatherFallingType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFireAspectType,EnchantmentFireAspectType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFireProtectionType,EnchantmentFireProtectionType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFireProtectionType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFlameType,EnchantmentFlameType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFortuneType,EnchantmentFortuneType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFortuneType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFrostWalkerType,EnchantmentFrostWalkerType,3,1,0,16,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentFrostWalkerType,checkIncompatible,3,1,1,20,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentImpalingType,EnchantmentImpalingType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentInfinityType,EnchantmentInfinityType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentInfinityType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentKnockbackType,EnchantmentKnockbackType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentLootingType,EnchantmentLootingType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentLoyaltyType,EnchantmentLoyaltyType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentLoyaltyType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentLuckOfTheSeaType,EnchantmentLuckOfTheSeaType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentLureType,EnchantmentLureType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentMendingType,EnchantmentMendingType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentMendingType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentMultishotType,EnchantmentMultishotType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentMultishotType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentPiercingType,EnchantmentPiercingType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentPiercingType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentPowerType,EnchantmentPowerType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentProjectileProtectionType,EnchantmentProjectileProtectionType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentProjectileProtectionType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentProtectionType,EnchantmentProtectionType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentProtectionType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentPunchType,EnchantmentPunchType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentQuickChargeType,EnchantmentQuickChargeType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentRespirationType,EnchantmentRespirationType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentRiptideType,EnchantmentRiptideType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentRiptideType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSharpnessType,EnchantmentSharpnessType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSharpnessType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSilkTouchType,EnchantmentSilkTouchType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSilkTouchType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSmiteType,EnchantmentSmiteType,3,1,0,15,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSmiteType,checkIncompatible,3,1,1,19,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSoulSpeedType,EnchantmentSoulSpeedType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentSwiftSneakType,EnchantmentSwiftSneakType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentThornsType,EnchantmentThornsType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentUnbreakingType,EnchantmentUnbreakingType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentVanishingType,EnchantmentVanishingType,3,1,0,14,0,,
Allay,org.allaymc.api.item.enchantment.type,EnchantmentWindBurstType,EnchantmentWindBurstType,3,1,0,15,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,count,0,1,0,15,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,meta,0,1,0,17,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,extraTag,0,1,0,19,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,stackNetworkId,0,1,0,21,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,autoAssignStackNetworkId,0,1,0,23,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,getItemType,0,1,0,25,0,,
Allay,org.allaymc.api.item.init,ItemStackInitInfo,setItemType,0,1,1,27,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,SimpleItemStackInitInfo,7,1,5,28,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,builder,3,1,0,36,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,count,3,1,0,40,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,meta,3,1,0,45,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,extraTag,3,1,0,50,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,stackNetworkId,3,1,0,55,0,,
Allay,org.allaymc.api.item.init,SimpleItemStackInitInfo,autoAssignStackNetworkId,3,1,0,60,0,,
Allay,org.allaymc.api.item,ItemHelper,fromNBT,7,1,1,21,0,,
Allay,org.allaymc.api.item,ItemHelper,getItemTier,3,1,1,36,0,,
Allay,org.allaymc.api.item,ItemHelper,isTool,3,1,1,50,0,,
Allay,org.allaymc.api.item,ItemHelper,isSword,3,1,1,54,0,,
Allay,org.allaymc.api.item,ItemHelper,isPickaxe,3,1,1,58,0,,
Allay,org.allaymc.api.item,ItemHelper,isHoe,3,1,1,62,0,,
Allay,org.allaymc.api.item,ItemHelper,isAxe,3,1,1,66,0,,
Allay,org.allaymc.api.item,ItemHelper,isShovel,3,1,1,70,0,,
Allay,org.allaymc.api.item,ItemHelper,isArmor,3,1,1,74,0,,
Allay,org.allaymc.api.item,ItemHelper,isTrimmableArmor,3,1,1,78,0,,
Allay,org.allaymc.api.item,ItemStackEqualsTest,testEquals,5,1,0,19,1,,
Allay,org.allaymc.api.item.recipe,CraftingRecipe,CraftingRecipe,8,1,5,33,0,,
Allay,org.allaymc.api.item.recipe,CraftingRecipe,toNetworkRecipeData,3,1,0,42,0,,
Allay,org.allaymc.api.item.recipe,CraftingRecipe,buildNetworkOutputs,3,1,0,47,0,,
Allay,org.allaymc.api.item.recipe,NetworkRecipe,assignNetworkId,3,1,0,13,0,,
Allay,org.allaymc.api.item.recipe,NetworkRecipe,getNetworkId,0,1,0,17,0,,
Allay,org.allaymc.api.item.recipe,Recipe,match,0,1,1,14,0,,
Allay,org.allaymc.api.item.recipe,Recipe,getOutputs,0,1,0,21,0,,
Allay,org.allaymc.api.item.recipe,Recipe,getType,0,1,0,26,0,,
Allay,org.allaymc.api.item.recipe,Recipe,toNetworkRecipeData,0,1,0,28,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,getRegistry,3,1,0,18,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,getRecipes,0,1,0,22,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,getRecipeByNetworkId,0,1,1,25,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,registerShaped,0,1,1,27,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,getShapedRecipe,0,1,1,29,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,registerShapeless,0,1,1,31,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,getShapelessRecipe,0,1,1,33,0,,
Allay,org.allaymc.api.item.recipe,RecipeRegistry,getCraftingDataPacket,0,1,0,37,0,,
Allay,org.allaymc.api.item.recipe,ShapedRecipe,ShapedRecipe,6,1,7,34,0,org.allaymc.api.item.recipe.ShapedRecipe,org.allaymc.api.item.recipe.ShapedRecipe
Allay,org.allaymc.api.item.recipe,ShapedRecipe,getType,3,1,0,42,0,,
Allay,org.allaymc.api.item.recipe,ShapedRecipe,buildNetworkRecipeData,3,1,0,47,0,org.allaymc.api.item.recipe.ShapedRecipe,org.allaymc.api.item.recipe.ShapedRecipe
Allay,org.allaymc.api.item.recipe,ShapedRecipe,buildNetworkIngredients,14,4,0,56,0,,
Allay,org.allaymc.api.item.recipe,ShapedRecipe,match,14,6,1,71,0,org.allaymc.api.item.recipe.ShapedRecipe,org.allaymc.api.item.recipe.ShapedRecipe
Allay,org.allaymc.api.item.recipe,ShapedRecipe,verifyNotEmpty,5,3,1,95,0,,
Allay,org.allaymc.api.item.recipe,ShapedRecipe,verifyRecipeItem,9,2,2,102,0,,
Allay,org.allaymc.api.item.recipe,ShapedRecipe,removeUselessRowAndColumn,35,13,1,112,0,org.allaymc.api.item.recipe.ShapedRecipe,org.allaymc.api.item.recipe.ShapedRecipe
Allay,org.allaymc.api.item.recipe,ShapedRecipe,notAllEmptyRow,3,1,1,182,0,,
Allay,org.allaymc.api.item.recipe,ShapedRecipe,notAllEmptyColumn,3,1,2,186,0,,
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,ShapelessRecipe,5,1,6,31,0,org.allaymc.api.item.recipe.ShapelessRecipe,org.allaymc.api.item.recipe.ShapelessRecipe
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,match,15,5,1,38,0,org.allaymc.api.item.recipe.ShapelessRecipe,org.allaymc.api.item.recipe.ShapelessRecipe
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,collectNonAirItems,3,1,1,59,0,,
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,findItem,9,3,2,63,0,,
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,getType,3,1,0,73,0,,
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,buildNetworkRecipeData,3,1,0,78,0,org.allaymc.api.item.recipe.ShapelessRecipe,org.allaymc.api.item.recipe.ShapelessRecipe
Allay,org.allaymc.api.item.recipe,ShapelessRecipe,buildNetworkIngredients,3,1,0,86,0,,
Allay,org.allaymc.api.item.recipe,TaggedRecipe,getTag,0,1,0,9,0,,
Allay,org.allaymc.api.item.recipe,UniqueRecipe,getUuid,0,1,0,11,0,,
Allay,org.allaymc.api.item.recipe,RecipeTest,testShapedRecipe,49,1,0,35,1,,
Allay,org.allaymc.api.item.recipe,RecipeTest,testShapeless,9,1,0,194,1,,
Allay,org.allaymc.api.item.recipe,RecipeTest,diamond,3,1,0,224,0,,
Allay,org.allaymc.api.item.recipe,RecipeTest,grass,3,1,0,231,0,,
Allay,org.allaymc.api.item.recipe,RecipeTest,air,3,1,0,237,0,,
Allay,org.allaymc.api.item.recipe.input,CraftingInput,CraftingInput,4,1,9,19,0,org.allaymc.api.item.recipe.input.CraftingInput,org.allaymc.api.item.recipe.input.CraftingInput
Allay,org.allaymc.api.item.recipe.input,CraftingInput,CraftingInput,4,1,4,33,0,org.allaymc.api.item.recipe.input.CraftingInput,org.allaymc.api.item.recipe.input.CraftingInput
Allay,org.allaymc.api.item.recipe.input,CraftingInput,getFlattenItems,10,3,0,44,0,org.allaymc.api.item.recipe.input.CraftingInput,org.allaymc.api.item.recipe.input.CraftingInput
Allay,org.allaymc.api.item.recipe.input,CraftingInput,checkValid,19,7,0,55,0,,
Allay,org.allaymc.api.item.recipe.input,CraftingInput,getType,3,1,0,74,0,,
Allay,org.allaymc.api.item.registry,CreativeItemRegistry,getRegistry,3,1,0,18,0,,
Allay,org.allaymc.api.item.registry,CreativeItemRegistry,getNetworkItemDataArray,0,1,0,22,0,,
Allay,org.allaymc.api.item.registry,CreativeItemRegistry,rebuildNetworkItemDataArray,0,1,0,24,0,,
Allay,org.allaymc.api.item.registry,ItemTypeRegistry,getRegistry,3,1,0,21,0,,
Allay,org.allaymc.api.item.registry,ItemTypeRegistry,getItemDefinitions,0,1,0,25,0,,
Allay,org.allaymc.api.item.registry,ItemTypeRegistry,rebuildDefinitionList,0,1,0,27,0,,
Allay,org.allaymc.api.item.registry,VanillaItemDataRegistry,getRegistry,3,1,0,18,0,,
Allay,org.allaymc.api.item.type,ItemType,getComponentProviders,0,1,0,25,0,,
Allay,org.allaymc.api.item.type,ItemType,createItemStack,0,1,1,27,0,,
Allay,org.allaymc.api.item.type,ItemType,createItemStack,3,1,0,29,0,,
Allay,org.allaymc.api.item.type,ItemType,createItemStack,3,1,1,33,0,org.allaymc.api.item.type.ItemType,org.allaymc.api.item.type.ItemType
Allay,org.allaymc.api.item.type,ItemType,createItemStack,3,1,2,37,0,org.allaymc.api.item.type.ItemType,org.allaymc.api.item.type.ItemType
Allay,org.allaymc.api.item.type,ItemType,getRuntimeId,0,1,0,41,0,,
Allay,org.allaymc.api.item.type,ItemType,getBlockIdentifier,4,1,0,43,0,org.allaymc.api.item.type.ItemType,org.allaymc.api.item.type.ItemType
Allay,org.allaymc.api.item.type,ItemType,getBlockType,0,1,0,48,0,,
Allay,org.allaymc.api.item.type,ItemType,toNetworkDefinition,3,1,0,50,0,org.allaymc.api.item.type.ItemType,org.allaymc.api.item.type.ItemType
Allay,org.allaymc.api.item.type,ItemType,getItemTags,0,1,0,54,0,,
Allay,org.allaymc.api.item.type,ItemType,hasItemTag,3,1,1,57,0,org.allaymc.api.item.type.ItemType,org.allaymc.api.item.type.ItemType
Allay,org.allaymc.api.item.type,ItemTypeBuilder,builder,3,1,1,27,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,identifier,0,1,1,31,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,identifier,3,1,1,33,0,org.allaymc.api.item.type.ItemTypeBuilder,org.allaymc.api.item.type.ItemTypeBuilder
Allay,org.allaymc.api.item.type,ItemTypeBuilder,vanillaItem,0,1,1,37,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,runtimeId,0,1,1,39,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,setComponents,0,1,1,41,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,setComponents,3,1,1,43,0,org.allaymc.api.item.type.ItemTypeBuilder,org.allaymc.api.item.type.ItemTypeBuilder
Allay,org.allaymc.api.item.type,ItemTypeBuilder,addComponents,0,1,1,47,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,addComponents,3,1,1,49,0,org.allaymc.api.item.type.ItemTypeBuilder,org.allaymc.api.item.type.ItemTypeBuilder
Allay,org.allaymc.api.item.type,ItemTypeBuilder,addComponent,0,1,2,53,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,addComponent,3,1,2,55,0,org.allaymc.api.item.type.ItemTypeBuilder,org.allaymc.api.item.type.ItemTypeBuilder
Allay,org.allaymc.api.item.type,ItemTypeBuilder,addComponent,0,1,1,59,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,setItemTags,0,1,1,61,0,,
Allay,org.allaymc.api.item.type,ItemTypeBuilder,build,0,1,0,63,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,1,27,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,3,1,4,34,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,38,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,7,45,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,52,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,59,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,6,66,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,6,73,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,80,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,6,87,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,94,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,101,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,108,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,6,115,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,5,122,0,,
Allay,org.allaymc.api.math.location,Location3d,Location3d,6,1,6,129,0,,
Allay,org.allaymc.api.math.location,Location3d,pitch,3,1,0,136,0,,
Allay,org.allaymc.api.math.location,Location3d,yaw,3,1,0,141,0,,
Allay,org.allaymc.api.math.location,Location3d,headYaw,3,1,0,146,0,,
Allay,org.allaymc.api.math.location,Location3d,setYaw,3,1,1,151,0,,
Allay,org.allaymc.api.math.location,Location3d,setPitch,3,1,1,155,0,,
Allay,org.allaymc.api.math.location,Location3d,setHeadYaw,3,1,1,159,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,163,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,169,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,2,175,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,2,181,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,187,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,2,193,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,199,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,3,205,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,211,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,217,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,223,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,2,229,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,1,235,0,,
Allay,org.allaymc.api.math.location,Location3d,set,4,1,2,241,0,,
Allay,org.allaymc.api.math.location,Location3d,setFromAddress,4,1,1,247,0,,
Allay,org.allaymc.api.math.location,Location3d,setComponent,4,1,2,253,0,,
Allay,org.allaymc.api.math.location,Location3d,getToAddress,4,1,1,259,0,,
Allay,org.allaymc.api.math.location,Location3d,sub,4,1,1,265,0,,
Allay,org.allaymc.api.math.location,Location3d,sub,4,1,2,271,0,,
Allay,org.allaymc.api.math.location,Location3d,sub,4,1,1,277,0,,
Allay,org.allaymc.api.math.location,Location3d,sub,4,1,2,283,0,,
Allay,org.allaymc.api.math.location,Location3d,sub,4,1,3,289,0,,
Allay,org.allaymc.api.math.location,Location3d,sub,4,1,4,295,0,,
Allay,org.allaymc.api.math.location,Location3d,add,4,1,1,301,0,,
Allay,org.allaymc.api.math.location,Location3d,add,4,1,2,307,0,,
Allay,org.allaymc.api.math.location,Location3d,add,4,1,1,313,0,,
Allay,org.allaymc.api.math.location,Location3d,add,4,1,2,319,0,,
Allay,org.allaymc.api.math.location,Location3d,add,4,1,3,325,0,,
Allay,org.allaymc.api.math.location,Location3d,add,4,1,4,331,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,2,337,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,2,343,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,2,349,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,3,355,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,2,361,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,3,367,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,3,373,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,3,379,0,,
Allay,org.allaymc.api.math.location,Location3d,fma,4,1,3,385,0,,
Allay,org.allaymc.api.math.location,Location3d,mulAdd,4,1,2,391,0,,
Allay,org.allaymc.api.math.location,Location3d,mulAdd,4,1,2,397,0,,
Allay,org.allaymc.api.math.location,Location3d,mulAdd,4,1,3,403,0,,
Allay,org.allaymc.api.math.location,Location3d,mulAdd,4,1,3,409,0,,
Allay,org.allaymc.api.math.location,Location3d,mulAdd,4,1,3,415,0,,
Allay,org.allaymc.api.math.location,Location3d,mul,4,1,1,421,0,,
Allay,org.allaymc.api.math.location,Location3d,mul,4,1,1,427,0,,
Allay,org.allaymc.api.math.location,Location3d,mul,4,1,2,433,0,,
Allay,org.allaymc.api.math.location,Location3d,mul,4,1,2,439,0,,
Allay,org.allaymc.api.math.location,Location3d,div,4,1,1,445,0,,
